doc_id,title,date,address,Categories,content
1260,Four Houth Ballistic Missiles Intercepted by Saudi Air Defense Forces,28-Mar-17,https://saudiembassy.net/news/four-houth-ballistic-missiles-intercepted-saudi-air-defense-forces,News,"The Command of the Coalition Forces Supporting the ???Ä?éLegitimate Government of Yemen announced this morning that 6:30 a.m., the Royal Saudi Air Defense Forces intercepted four ballistic missile launched by Iranian-backed Houthi militias toward Khamis Mushayt and Abha. All missiles were successfully destroyed without causing any casualties or material damage The coalition air forces launched a strike on the missile's ???Ä?élaunch sites."
1261,King Telephones British Prime Minister to Express Condolances,23-Mar-17,https://saudiembassy.net/news/king-telephones-british-prime-minister-express-condolances,News,"During the call, King Salman reiterated the Kingdom's strong denunciation of such criminal acts, which contravenes with humanitarian and ethical principles, pointing out that the Kingdom, fully, takes the side of Britain, with all potentials and concluding that terrorist acts underscore the need and importance of a world concerted collaboration to eradicate terrorism phenomenon and dry up its sources. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz Saud called British Prime Minister Theresa May today to offer his condolences to the victims of the London terror attack."
1262,King Salman Condoles British Prime Minister on Victims of Terrorist,23-Mar-17,https://saudiembassy.net/news/king-salman-condoles-british-prime-minister-victims-terrorist,News,"Crown Prince Mohammad bin Naif, Deputy Prime Minister and Minister of the Interior, and Deputy Crown Prince Mohammed bin Salman, Second Deputy Prime Minister and Defense Minister, sent simular cables condolences and condemnations of terrorist attacks. The King said in his cable, ""We have received the news of the terrorist attack that took place in front of the British Parliament which resulted in deaths and injuries. As we strongly condemn this terrorist act, we, on behalf of the people and Government of the Kingdom of Saudi Arabia, offer our deepest condolences to Your Excellency, the families of the victims and friendly British people. We re-confirm the firm position of the Kingdom of Saudi Arabia on rejecting such terrorist acts in all their forms and manifestations, re-emphasizing the importance of international efforts to confront and eradicate them"". The Custodian of the Two Holy Mosques King Salman bin Abdulaziz has sent a cable of condolences to British Prime Minister Theresa May following the terror attack in London."
1263,Kingdom condemns London Terrorist Attack,23-Mar-17,https://saudiembassy.net/news/kingdom-condemns-london-terrorist-attack,News,"Saudi Arabia today condemed terror attack in London.?Ç?? In a statement, the Foreign Ministry has expressed the Kingdom's solidarity and support for the United Kingdom's war on terrorism and extremism, and offered its condolences to the families of the victims, the government and people of the United Kingdom."
1264,Houth Ballistic Missiles Intercepted by Saudi Air Defense Forces,22-Mar-17,https://saudiembassy.net/news/houth-ballistic-missiles-intercepted-saudi-air-defense-forces,News,"The?Ç??United Nations has?Ç??confirmed that Houthi militias and ousted Saleh forces have been using ballistic missiles against the Kingdom and Yemeni cities since June 16, 2015.?Ç?? The report concluded that due to the inaccuracy of these missiles which do not distinguish between military and civilian targets, their use is a violation of the international human law. Inside Yemen, the militias have continuously launched ballistic missiles at Marib and Taiz Provinces to break the resistance to the Houthi and ousted Saleh militias. All missiles were successfully destroyed by Royal Saudi Air Defense Forces without causing any casualties or material damages. Houthi militias have launched dozens of ballistic missiles at populated areas in a number of Saudi cities along the border, including Khamis Mushait, Jazan, Dhahran Al-Janoub, Najran, Taif, and Makkah.?Ç?? All missiles were successfully destroyed by Royal Saudi Air Defense Forces before the reached their intended targets and without causing any casualties or material damages. The Command of the Coalition Forces Supporting the ???Ä?éLegitimate Government of Yemen announced that Royal Saudi Air Defense Forces intercepted a number of ballistic missile launched by Iranian-backed Houthi militias and forces loyal to former president Ali Abdullah Saleh towards Saudi Arabia and liberated Yemeni cities since 2015."
1265,"Foreign Minister Al-Jubeir Meets With Foreign Ministers of Britain, Iraq, Italy in Washington",22-Mar-17,https://saudiembassy.net/news/foreign-minister-al-jubeir-meets-foreign-ministers-britain-iraq-italy-washington,News,"Minister Al-Jubeir also met with Interpol Secretary General J?É??rgen Stock to discuss international efforts to combat terrorism. Foreign Minister Adel bin Ahmed Al-Jubeir meets separetly today with the British Foreign Minister Boris Johnson, Iraqi Foreign Minister Dr. Ibrahim Al-Jaafari, and Italian Foreign Minister Angelino Alfano on the sidelines of the Ministerial Plenary for the Global Coalition Working to Defeat ISIS.?Ç?? During the meetings, they discussed bilateral relations and regional and international issues."
1266,Foreign Minister Meets With Iraqi Prime Minister in Washington,22-Mar-17,https://saudiembassy.net/news/foreign-minister-meets-iraqi-prime-minister-washington,News,"Foreign Minister Adel bin Ahmed Al-Jubeir met today in Washington with Iraqi Prime Minister Dr. Haider Al-Abadi on the sidelines of the Ministerial Plenary for the Global Coalition Working to Defeat ISIS.?Ç???Ç??During the meeting, they discussed the topics on the agenda of the conference, bilateral relations and means of enhancing them in all fields in addition to regional and international developments."
1267,Foreign Minister Participates in Paris Group Meeting on Syria in Washington,22-Mar-17,https://saudiembassy.net/news/foreign-minister-participates-paris-group-meeting-syria-washington,News,Foreign Minister Adel bin Ahmed Al-Jubeir and Ambassador Abdullah Al-Saud participated in a meeting of the Paris Group on Syria at the French Embassy in Washington on Tuesday to discussed developments in the Syrian arena.
1268,Coalition Navy Intercepts Three Armed Houthi Boats,17-Mar-17,https://saudiembassy.net/news/coalition-navy-intercepts-three-armed-houthi-boats,News,"The coalition navy destroyed one of the boats and captured another, and arrested its crew.?Ç?? A third boat managed to escape to the high seas.?Ç?? In January,?Ç??armed Houthi movement attacked a Saudi warship off the western coast of Yemen, causing an explosion that killed two crew members and injured three others. The Saudi-led Arab Coalition to Support Legitimacy in Yemen has intercepted three small Houthi boats off Port Midi in Yemen yesterday.?Ç?? The Coalition announced that the Houthis were planning to use the boats to attack coalition ships patrolling the off the coast of Yemen."
1269,Police Officer Shot in Qatif,15-Mar-17,https://saudiembassy.net/news/police-officer-shot-qatif,News,"On March 8, an off-duty police officer was shot dead in his vehicle in Qatif. The Ministry of Interior announced today that a police officer was shot and killed in Al-Qatif yesterday as police officers approached suspects in a stolen car with license plates belonging to a wanted terror suspect. The police successfully managed to impair the car, but the suspects opened fire at the policemen and fled in a vehicle they carjacked from a hospital parking.?Ç?? A manhunt was underway for the gunmen."
1270,Vice Custodian of the Two Holy Mosques Chairs Cabinet Session,13-Mar-17,https://saudiembassy.net/news/vice-custodian-two-holy-mosques-chairs-cabinet-session,News,"The Cabinet reiterated the condemnation of terrorist attacks which took place at the military hospital in Kabul, Afghanistan and a military base in Mali. The Cabinet stressed the decisions of the session, confirming the full commitment and adherence to the Arab Peace Initiative without change, and the need to enable the Palestinian people to exercise their inalienable rights. The Cabinet was then briefed on the latest developments on the Arab and Islamic arenas. The Cabinet lauded the decisions adopted by the 147th session of the Council of Arab Foreign Ministers held in Cairo. In this context, the Cabinet expressed appreciation to the Arab foreign ministers for thanking the Saudi-led Arab Coalition to Support Legitimacy in Yemen in its support of Yemen's legitimacy and people, the resumption of the peace process, and endeavors to stop war and restore the Yemeni state.?Ç?? The Cabinet also appreciated the humanitarian efforts of the King Salman Humanitarian Aid & Relief Center (KSRelief) in providing assistance to the Yemeni people.?Ç?? The Cabinet also welcomed the Council of Arab Foreign Ministers???Ä?ôs statements unilaterally condemning the coup leaders in Yemen, their violations against the people of Yemen as well as the Iran???Ä?ôs continual interventions that violate the security and stability of Yemen. Crown Prince Mohammed briefed the Cabinet on the contents of the message sent by the Custodian of the Two Holy Mosques King Salman bin Abdulaziz to Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah of Kuwait, the telephone call King Salman had with President Joko Widodo of Indonesia, and his meetings in Indonesian.?Ç?? Crown Prince Mohammad also briefed the cabinet on his meeting with New Zealand???Ä?ôs Foreign Minister Murray MuCully. Vice Custodian of the Two Holy Mosques Prince Mohammad bin Naif chaired the Cabinet's weekly session at Al-Yamamah Palace in Riyadh this afternoon."
1271,Wanted Individual Killed in Awwamiyya,12-Mar-17,https://saudiembassy.net/news/wanted-individual-killed-awwamiyya,News,"The Ministry of Interior?Ç??warned?Ç??the security agencies will continue to hunt all wanted terrorist.?Ç?? At the same time, the Ministry of Interior highly appreciated the continued cooperation?Ç??of citizens and expatriates in Qatif Governorate to eliminate whoever seeks to undermine security and stability. The Ministry of Interior said in a statement that at 9:30 am today, security men came under heavy fire while searching for wanted terrorists in abandoned houses in?Ç??Mousawarah District of?Ç??Awwamiyya.?Ç???Ç??Security forces?Ç??returned fire and wounded wanted suspect Waleed Talal Ali Aridh.?Ç?? Al-Ardh was transported to a local hospital where he died a short time later.?Ç?? No security men were harmed, the statement said."
1272,King Salman Expressed Condolences to Afghan President on Terrorist Attack,9-Mar-17,https://saudiembassy.net/news/king-salman-expressed-condolences-afghan-president-terrorist-attack,News,"Custodian of the Two Holy Mosques King Salman bin Abdulaziz expressed his condolences to ???Ä?éPresident Dr. Ashraf Ghani Ahmadzai of Afghanistan on the victims of the terrorist attack at the ???Ä?émilitary hospital in Kabul.?Ç?? During the telephone conversation, King Salman pray to Allah ???Ä?éAlmighty to grant the victims rest in peace, wishing a speedy recovery to the injured.???Ä?"
1273,Policeman Shot in His Vehicle in Qatif,8-Mar-17,https://saudiembassy.net/news/policeman-shot-his-vehicle-qatif,News,The Interior Ministry announced today that an off-duty police officer?Ç??was shot dead in his vehicle in Qatif last night.?Ç?? The officer?Ç??was identified as Musa DakhailAllah Al-Sharari of the Old Tarot Police Station in Qatif.?Ç?? The police?Ç??have started criminal investigation.
1274,"Daesh Terror Suspected Killed, Another Arrested in Riyadh",8-Mar-17,https://saudiembassy.net/news/daesh-terror-suspected-killed-another-arrested-riyadh,News,"The ministry said that alert neighbors in the furnished apartment building reported the suspects police.?Ç?? The security authorities are continuing investigation.???Ä?Police have shot dead a Daesh (ISIS) member in Riyadh after he pulled a gun on the officers ???Ä?éwho came to his apartment to investigate a report of Daesh supporters living in the appartment, the Ministry of Interior announced today.?Ç???Ç?? Another man was arrested at the ???Ä?éapartment after a weapon was found in his possession.???Ä?"
1275,Kingdom Condemns Terror Attack on Military Base in Mali,7-Mar-17,https://saudiembassy.net/news/kingdom-condemns-terror-attack-military-base-mali,News,"The Foreign Ministry today condemnation yesterday???Ä?ôs terrorist attack on a military base in Mali that killed a number of soldiers.?Ç?? In a statement, the foreign ministry reiterated the Kingdom???Ä?ôs support for Mali and offered its condolences to the families of the victims and Malian government and people."
1276,OIC Strongly Condemns Terrorist Attacks in Burkina Faso,2-Mar-17,https://saudiembassy.net/news/oic-strongly-condemns-terrorist-attacks-burkina-faso,News,"Dr. Othaimeen has expressed his concern vis-?É??-vis the persistence of such acts at the common borders of Burkina Faso and Mali and has called for better counter-terrorism coordination in the sub-region, encouraging the implementation of the joint force between Burkina Faso, Mali and Niger in order to fight insecurity in the area of Liptako-Gourma. In a statement, OIC Secretary General, Dr. Yousef A. Othaimeen, indicated that those people who use Islam in a fraudulent way to justify their terrorist acts are criminals who must be pursued and brought to justice for punishment. He pointed out that the principles of Islam are completely opposed to hatred and violence. The Organization of Islamic Cooperation (OIC) has strongly condemned the Tuesday's terrorist attacks by Ansarul Islam of Ibrahim Malam Dicko against two police stations in Soum Province in northern Burkina Faso, where a civilian was wounded and some buildings and vehicles were burned."
1277,GCC Chief Condemns Terror Attack on Police Bus in Bahrain,27-Feb-17,https://saudiembassy.net/news/gcc-chief-condemns-terror-attack-police-bus-bahrain,News,"Dr. Al-Zayani described the incident as a cowardly criminal act that contradict with all human principles, expressing confidence that the Bahraini security is capable of finding the perpetrators of this crime and bringing them to justice.?Ç?? He reiterated GCC???Ä?ôs solidarity with Bahrain in all of the security measures taken to maintain the safety and security of its citizens, wishing the injured speedy recovery. Gulf Cooperation Council (GCC) Secretary General Dr. Abdullatif bin Rashid Al-Zayani has strongly condemned the explosion that targeted a police bus in Bahrain, injuring a number of policemen on Sunday."
1278,"Houthi, Saleh Militias Destroyed 1,700 Schools and Recruited Thousands of Students",19-Feb-17,https://saudiembassy.net/news/houthi-saleh-militias-destroyed-1700-schools-and-recruited-thousands-students,News,"The minister further said dispatching students program to Iran is being stopped which had already been approved by Houthis through sending students on scholarship to Iran whose number is estimated at 7,000 Yemeni students currently in Qom, Iran. ?Ç??Dr. Lamlas?Ç??pointing out that the Yemeni Ministry of Education will stand up against any attempt to implement a foreign agenda in Yemen. The Yemeni minister said that the war being waged by Houthi militias has destroyed the project of developing basic education accomplished over the past 15 years and financially supported by some regional and foreign countries along with international agencies, pointing out that through cooperation and assistance being provided by King Salman Center for Relief and Humanitarian Aid, United Arab Emirates Red Crescent and some relief organizations, the rehabilitation and maintenance of destroyed schools in liberated areas are being carried out. He explained that the children who were forced to fight in the ranks of the Houthi militias would be given settlement programs to be enrolled with the rest of their colleagues, in compensation for school years they missed, noting that there are more than 1,700 schools destroyed by Houthi militias during the war and turned them into military barracks. Yemeni Minister of Education, Dr. Abdullah Lamlas, has stressed in previous statements that the ministry is working in full swing to promote the educational system and won't accredit any certificates for students who have been granted certificates after changing curriculums in Sana'a and the addition of new subjects that may serve the agenda of the Houthi and Saleh militias, pointing out that the standard will be only through the cumulative grade point average. On its part, the Ministry of Education of Yemen is exerting great efforts when developed a special program for a comprehensive rehabilitation of all students. Houthi militias have deprived more than 2.5 million Yemeni students of education, as a result of wars being waged across various governorates of Yemen; in addition to the displacement of hundreds of thousands of people and their closure of thousands of schools while hundreds of them have been turned into military barracks. During the period of the coup, education crisis has worsened, especially as a lot of students have been deprived of their schools due to the conversion of the remaining ones to evacuation centers for displaced people, which was confirmed by a report of United Nations International Children's Fund (UNICEF) that 3,584 schools were closed because of security risks or for being converted into military barracks by Houthi militias and Saleh forces and about 22 government and private universities have been damaged directly and indirectly. Educational system in Yemen is facing a major challenge in restoring the legitimacy as one of the most important pathways in building a new Yemen after Houthi militias?Ç??and former president Ali Abdullah Saleh forces?Ç??have led to a deep rift in the educational structure, in terms of material, moral and intellectual aspects, which notably represented in changing curriculums and introduction of revolutionary, sectarian, hostile tendencies thereof."
1279,Saudi Foreign Minister: Iran Is the Biggest State Sponsor of Terrorism,19-Feb-17,https://saudiembassy.net/news/saudi-foreign-minister-iran-biggest-state-sponsor-terrorism,News,"???Ä?úWhen the Iranians send weapons in violation of UN Security Council resolutions to the Houthis in Yemen, that???Ä?ôs an action,???Ä?he said.?Ç?? ???Ä?úWhen the Iranians send Shiite militias to fight in support of Bashar al-Assad in Syria, that???Ä?ôs action. When the Iranians plant terror cells in Bahrain and in Saudi Arabia and in other places, that???Ä?ôs action. The action is more important than the words.???Ä?Minister Al-Jubeir said Saudi Arabia is hopeful that Iran will change, but that Iran ultimately will be judged by its actions, not its words. ???Ä?úWe look at the region and we see terrorism and we see a state sponsor of terrorism that is determined to upend the order in the Middle East,???Ä?he said. ???Ä?úThe Iranians are the only country in the region that has not been attacked by either Daesh or Al-Qaeda. And this begs the question why? If Daesh and Al-Qaeda are extremist Sunni organizations, you would think they would be attacking Iran, a Shiite state. But they have not. Could it be that there???Ä?ôs a deal between them that prevents them or causes them not to attack the Iranians? This is a question that we keep asking ourselves.???Ä?The foreign minister noted that Iran was the only country in the region that has not been attacked by either Al-Qaeda or Daesh. Minister Al-Jubeir said that Iran is a destabilizing force in the region and ???Ä?úremains the biggest state sponsor of terrorism in the world.???Ä?He said, ???Ä?úThe Iranians do not believe in the principle of good neighborliness or non-interference in the affairs of others. This is manifested in their interference in Lebanon, Syria, Iraq, Kuwait, Saudi Arabia, Bahrain, Yemen, Pakistan, Afghanistan.???Ä????Ä?úOne of the biggest factors I think that will help to resolve many of these challenges is the new American administration,???Ä?said Minister Al-Jubeir. ???Ä?úWe expect to see America engaged in the world. And we expect to see a realistic American foreign policy, and we look forward to working with this administration very, very closely.???Ä?He also outlined the Kingdom???Ä?ôs view of the Arab-Israeli conflict and the crises in Syria and Yemen and said Saudi Arabia was optimistic about working with the U.S. administration to resolve many of the crises in the region today. (WASHINGTON, DC) ???Ä?Saudi Foreign Minister Adel bin Ahmed Al-Jubeir said that Iran was the ???Ä?úbiggest state sponsor of terrorism in the world.???Ä?He made the remarks today in an address before the Munich Security Conference. Minister Al-Jubeir cited several covert, political and military actions carried out by Iran to buttress his argument."
1280,Coalition to Investigate Houthi Claims Civilians Killed in Air Raid,16-Feb-17,https://saudiembassy.net/news/coalition-investigate-houthi-claims-civilians-killed-air-raid,News,"The Coalition Supporting Legitimacy in Yemen announced today that it will investigate Houthi claims that civilians were killed during an air raid on a target near the Yemeni capital Sana???Ä?ôa.?Ç?? In a statement issued in Riyadh, the Coalition said ???Ä?úWe are aware of media reports that Houthi militias are claiming that Yemeni civilians were killed in an air raid overnight near Sana'a. There has been fighting between Yemeni armed forces and rebels in this area in recent days. We are investigating the reports and will release further information when we have it.???Ä?"
1281,Saudi Arabia Dismantles Four Daesh Cells,16-Feb-17,https://saudiembassy.net/news/saudi-arabia-dismantles-four-daesh-cells,News,"Gen. Al-Turki said the security operation underscored the Kingdom???Ä?ôs forceful and decisive counterterrorism efforts and his ministry???Ä?ôs commitment to bring to justice anyone involved in extremist activity. The operation was carried out over a five-day period. Arrests were made in Qassim, Makkah, Madinah and Riyadh provinces. Security forces seized automatic weapons and two million Saudi riyals in cash ($533,000) during the raid. According to Ministry Spokesperson Maj. Gen. Mansour Al-Turki, 15 of those arrested were Saudi nationals, two were from Yemen and one was from Sudan. Gen. Al-Turki said that all arrested were involved with different aspects of Daesh operations, including providing financial and logistical support, offering shelter, and assisting with recruitment, training and the development of explosive devices for Daesh operatives known to have launched attacks in Saudi Arabia. (WASHINGTON, DC) ???Ä?Saudi Arabia???Ä?ôs Ministry of Interior announced today a successful counterinsurgency operation that led to the dismantling of four Daesh (ISIS) cells and subsequent arrest of 18 suspected terrorists."
1282,Deputy Islamic Affairs Minister Receives Visiting USCIRF Delegation,15-Feb-17,https://saudiembassy.net/news/deputy-islamic-affairs-minister-receives-visiting-uscirf-delegation,News,"At the end of the meeting, the members of USCIRF delegation praised the efforts being exerted by the Ministry of Islamic Affairs in the fight against extremism and terrorism, wishing to strengthen bilateral relations between the Commission and the Ministry to serve the principle of freedom. During the meeting, Dr. Al-Sudairy explained the overall rights and freedoms being guaranteed by Islam, the tolerance of Islam and its great values in all aspects of life, including the guarantee of freedom and peaceful coexistence among the followers of other religions. Deputy Minister of Islamic Affairs, Call and Guidance Dr. Tawfiq Abdulaziz Al-Sudairy received in Riyadh today a delegation from United States Commission on International Religious Freedom (USCIRF)."
1283,Houthi Militias Mining Areas as They Retreat,13-Feb-17,https://saudiembassy.net/news/houthi-militias-mining-areas-they-retreat,News,"The King Salman Center for Relief and Humanitarian Aid (KSRELIEF) is carrying out numerous projects to alleviate the suffering of all civilians in Yemen, including supporting rehabilitation of injured civilians?Ç??and supporting International Committee of Red Cross's (ICRC) artificial limbs centers in Yemen. Houthi militias and forces loyal to deposed president Ali Abdullah Salah are minding areas liberate by the Yemeni national army in an effort to slow the advance of pro-government forces. The mines have already claimed the lives of many civilians and prevented the return of others.?Ç?? Former governor of Al-Jawf Governorate Hussein Awadi said that he believed that the Houthi militias and their allies?Ç??had planted over 30 thousand mines with varied sizes in the governorate.?Ç?? Saudi-led Arab Coalition to Support Legitimacy in Yemen are working with the Yemeni national army to clear landmines to help conflict-affected communities to return to their homes and rebuild their lives."
1284,Saudi-Led Coalition in Yemen: Safeguarding Civilians Remains Foremost Priority,13-Feb-17,https://saudiembassy.net/news/saudi-led-coalition-yemen-safeguarding-civilians-remains-foremost-priority,News,"The Coalition cited an August 2016 United Nations report that accused Houthi militias and coup forces of consistently violating the Geneva Convention by using civilians as human shields. Moreover, the Coalition stated that rebel forces use child soldiers and use revenge killings and illegal detentions to terrorize Yemen???Ä?ôs population. The Coalition said that it works alongside United Nations agencies and the International Committee of the Red Cross as part of a collaborative approach to minimize the possibility of harm to civilians, medical personnel, journalists and relief organizations. Among the instituted mechanisms, the Coalition said that it has adopted???Ä?îand has been following???Ä?îthe policy to issue repeated warnings to Houthi militias and Ali Abdullah Saleh forces so that they can evacuate cities prior to a Coalition air strike. The Coalition also has heightened its emphasis on safeguarding critical infrastructure and, as a result, civilian lives in Yemen???Ä?ôs urban centers. The Coalition???Ä?ôs Joint Incidents Assessment Team (JIAT) is composed of military members, weapons experts and legal specialists in humanitarian rights. The independent group reviews reports of Coalition activities that are known to have led to civilian casualties, and offers recommendations for ways to avoid future incidents. (WASHINGTON, DC) ???Ä?In a statement issued today, the Saudi-led Arab Coalition to Support Legitimacy in Yemen restated its commitment to protecting civilians in Yemen and underscored the steps the alliance has taken to avoid causalities in an ongoing war zone. Among those steps, the Coalition has launched an independent assessment team, fostered active partnerships with relief organizations and focused on safeguarding Yemen???Ä?ôs urban centers as part of a concerted effort to protect civilians and uphold international humanitarian law."
1285,Saudi Navy Frigate Attacked by Houthi Suicide Boats,30-Jan-17,https://saudiembassy.net/news/saudi-navy-frigate-attacked-houthi-suicide-boats,News,"?Ç?? The command declares that the continuation of the Houthi militias' use of the port of Hodeida as a launching pad for terrorist operations is a serious development that would affect international navigation and the flow of humanitarian and medical assistance into the port for Yemeni population. The coalition said that the Saudi frigate dealt with the boats as necessary. However, one of the suicide boats managed to collide and detonate explosives against the rear of the frigate, killing two sailors and wounding three others.?Ç?? The explosion also resulted in a fire which the crew extinguished.?Ç?? The command added that the frigate continued its patrol in the area of operations while coalition air forces and the naval forces continued to chase the fleeing boats. The Command of the Coalition to Support Legitimacy in Yemen announced today that two Saudi navy sailors were killed in Houthi suicide boat attack on a Saudi frigate operating in the Red Sea.?Ç?? The command said that a Royal Saudi Naval frigate came under a terrorist attack by three Houthi suicide boats while on patrol west of the port of Hodeida."
1286,Kingdom Condemns Terrorist Attack on Quebec Mosque,30-Jan-17,https://saudiembassy.net/news/kingdom-condemns-terrorist-attack-quebec-mosque,News,"The Ministry of Foreign Affairs strongly condemned yesterday???Ä?ôs attack at the Quebec Islamic Cultural Center in Quebec City whick killed six innocent people during evening prayers.?Ç?? The Foreign Ministry reiterated the Kingdom's position calling for the need for respect of religions and beliefs, extended its condolences to the relatives of the victims, the people and government of Canada."
1287,"Foreign Minister Underscored the Strength of Saudi-US Relations, Addressing Continued and Expanded Areas of Cooperation",18-Jan-17,https://saudiembassy.net/news/foreign-minister-underscored-strength-saudi-us-relations-addressing-continued-and-expanded,News,"???Ä?ùOur hope is that wisdom will prevail and the Congress will do the right thing and make the adjustments,???Ä?the foreign minister added. ???Ä?úThe country that has the most to lose from dilution of sovereign immunities is the United States itself. And American officials know this. Because America has the largest footprint in the world, they operate all over the world. They???Ä?ôre fighting wars all over the world. They provide weapons to countries all over the world. If that principle is eroded, then the US could be sued in virtually every country in the world.???Ä?Minister Al-Jubeir said that the Justice Against Sponsors of Terrorism Act (JASTA) legislation passed by the U.S. Congress last year has undercut the foundation of sovereign immunity, turning ???Ä?úthe international order into the law of the jungle. On the Israeli-Palestinian peace talks, Minister Al-Jubeir stressed that the Arab Peace Initiative remains on the table. ???Ä?úOur hope is that there will be enough courage and enough political will on both sides to be able to move to settling this longest conflict in our region,???Ä?he said. Minister Al-Jubeir said that Iran must be held accountable for its support of terrorism, violation of ballistic missile arrangements and for its interference is the affairs of the countries in the region. ???Ä?úIran has been single-handedly the most important supporter of terrorism in the region. Iran has supported, created and supported Hezbollah. Iran has harbored terrorists,???Ä?said the foreign minister. Speaking at the World Economic Forum in Davos, Foreign Minister Al-Jubeir said ""the U.S. and Saudi Arabia have had a historic strategic partnership, if not alliance, since World War II; that relationship continues. We expect it to broaden and deepen and grow stronger. Our interests are aligned when it comes to the issues of the region.?Ç?? Minister Al-Jubeir added that the Kigdom and the U.S. ""have a very, very strong people-to-people relationships with the U.S., and I expect that this will continue.???Ä?"
1288,Security Forces Kill 2 Daesh Terrorists,7-Jan-17,https://saudiembassy.net/news/security-forces-kill-2-daesh-terrorists,News,"Linked to Daesh, Al-Saeiri had the expertise to make bombs and explosive belts; he was also wanted for involvement in a 2016 attack on an emergency-forces mosque in the Asir region of Saudi Arabia. Security forces confirmed that Al-Saeiri was on the list of the most-dangerous terrorists wanted by Saudi authorities. ?Ç?????Ä?úWanted terrorist Taie bin Salem bin Yaslem Al-Saeiri was killed in a shootout with security forces after trying to escape with his companion, Talal bin Samran Al-Sa???Ä?ôedi,???Ä?said Spokesman of the Interior Ministry Major General Mansour Al-Turki. Saudi security forces killed two terrorists affiliated with Daesh (ISIL) in a district north of Riyadh today."
1289,King Salman Chairs Cabinet's Session,2-Jan-17,https://saudiembassy.net/news/king-salman-chairs-cabinets-session-3,News,"The Cabinet authorized the General Commission for Statistics to conduct the population general census for 2020. The Cabinet approved the incentives and privileges offered to donors who purchase antiquities or masterpieces or special collections displayed in national museums; approved the regulatory provisions of the General Authority for Sports; The Cabinet approved the security cooperation agreement with Djibouti signed in Riyadh on 10/07/1437 AH; approved the memorandum of understanding (MoU) between the Ministry of Interior???Ä?ôs Saudi Financial Investigations Administration (SAFA) and the Financial Investigation Unit (FIU) of India as regards cooperation on the exchange of the investigations related to money laundering, terror financing and related crimes, signed in Riyadh on 25/06/1437 AH; approved MoU for cooperation in the field of renewable energy between King Abdullah City for Atomic and Renewable Energy and China???Ä?ôs National Power Management, signed in Riyadh on 09/04/1437H. The Cabinet finally adjourned after discussing a number of domestic issues. The Council strong condemnation of the murder of Russia's Ambassador to Turkey, Andrey Karlov and the terror attack in Berlin, Germany, that resulted in the death of 12 people.?Ç?? The Cabinet also the double terrorist bombing of a market in Baghdad and the attack in Istanbul.?Ç?? The Cabinet offered its condolences to the families of the victims. The Cabinet also reiterated the Kingdom's appreciation to U.S. Secretary of State John Kerry???Ä?ôs statement on the final solution of the Palestinian-Israeli conflict, as well as the adoption by Security Council Resolution 2334, which condemns Israeli settlement and calls for stopping it in the occupied Palestinian territories. The Cabinet also discussed the outcome of the 97th OPEC meeting in Cairo and commitment by OPEC members to honor the November 2016 agreement on reducing oil production. The Cabinet welcomed Security Council Resolution 2328 on the deployment of international observers in Aleppo to supervise the evacuation of civilians. The Cabinet was briefed on a number of reports including the emergency meeting of the Executive Committee of Foreign Ministers of Organization of Islamic Cooperation that the massacres being committed in Aleppo, Syrian, can be classified as a war crime and crimes against humanity. King Salman briefed the Cabinet on the results of his two phone calls with King Abdullah II bin Al-Hussein of Jordan and President Abed Rabbo Hadi of Yemen, as well as his two meetings with Palestinian President Mahmud Abbas and Chairman of the Board of Directors of Al-Quds Fund Muneeb Al-Masri, in addition to the messages received from King of Jordan; Emir of Kuwait and President of Comoros. The Cabinet appreciated King Salman???Ä?ôs order to organize a popular campaign for the Syrian people relief of the Syrian people.?Ç?? King Salman???Ä?ôs directive to allocate SR 100 million ($26.67 million) for the campaign and his personal SR 20 million ($5.33 million) donation.?Ç?? The Cabinet also express its appreciation to the SR 10 million ($2.67 million) donation by Crown Prince Mohammad bin Naif and the SR 10 million ($2.67 million) Deputy Crown Prince Mohammed bin Salman???Ä?ôs SR 8 million ($2.13 million) to alleviate the sufferings of Syrian people, especially the displaced from Aleppo. The Cabinet began by congratulating King Salman on the second anniversary of his ascension to the throne.?Ç?? The Cabinet then commended the State???Ä?ôs general budget for the fiscal year 2017; for its sufficient strength to cope with economic and financial challenges. The Custodian of the Two Holy Mosques King Salman bin Abdulaziz chaired the Cabinet's session at Al-Yamamah Palace in Riyadh on Monday afternoon."
1290,Kingdom Condemns Terrorist Attack On Prison in Bahrain,2-Jan-17,https://saudiembassy.net/news/kingdom-condemns-terrorist-attack-prison-bahrain,News,"The Ministry of Foreign Affairs strongly condemned the yesterday???Ä?ôs terrorist attack on a prison in Bahrain which resulted in the death of a security officer. The Foreign Ministry reiterated the Kingdom's solidarity with Bahrain and its firm stance against terrorism and extended deep condolences to the relatives of the martyred security man, the government and people of Bahrain."
