topic_prob_col_0,topic_prob_col_1,topic_prob_col_2,topic_prob_col_3,topic_prob_col_4,topic_prob_col_5,topic_prob_col_6,topic_prob_col_7
0.5229304908614197,0.06449737056292978,0.04156898710549451,0.055376411660901154,0.02209357053533416,0.01385321004541913,0.007831169427683709,0.01088199398143352
0.6235944559741335,0.11810762219587186,0.0270887237990193,0.025524193163541098,0.032193968022702246,0.008791409408107449,0.011991317147840824,0.005995049777838338
1.0,3.286246279157069e-307,1.8317341533039315e-307,1.1987357655739633e-307,1.5774854812799419e-307,5.574458647559554e-308,4.950566952279421e-308,2.6052166799782597e-308
0.8608942163847282,0.04932797388857486,0.027651652208989526,0.01755096427706134,0.024606529071446337,0.008253149819803051,0.007882438914522847,0.003833075434873861
1.0,2.2461124406303645e-307,1.3912760191517943e-307,1.7796231772620718e-307,7.617394976997307e-308,4.609299255487501e-308,2.6765059639243724e-308,3.5317956628415643e-308
1.0,2.5678410602539827e-307,1.5133408976602194e-307,1.2849724155423128e-307,1.7665769940357728e-307,7.230458108335518e-308,4.851453524428954e-308,2.8124788277942657e-308
0.5194150347450065,0.07596060486554154,0.03558618018819063,0.026983361268275465,0.033352002745323406,0.011844383492023517,0.010738960468573616,0.005908168784768918
0.2690640211922336,0.04451123212257041,0.026039079884468165,0.07170762423142972,0.014385759952143324,0.00828614321386169,0.00560179665334559,0.012642894901750253
0.7726182043457344,0.0836689113930399,0.044268187170623335,0.029812029581842366,0.037734877348436474,0.013288689306351293,0.012123636617496117,0.0064854642364758795
1.467986347226065e-306,2.129852572744145e-307,1.6877928059475877e-307,1.113763353922785e-307,1.0,9.714303810576903e-308,4.994499076789548e-308,2.441285001133607e-308
0.4619467514232085,0.07796219075805956,0.03695827828347238,0.026828924957243875,0.031215836482174866,0.011120669247379629,0.009848798386355056,0.005826249333501662
0.328305173654422,0.05634513702185771,0.025302000822064706,0.04308943141725074,0.019306277417418492,0.010252287378342606,0.005264257880899861,0.008424795428493888
0.4056055479289916,0.05002241570036875,0.032164288687427066,0.02463978807757178,0.031189056145074882,0.014870960781251793,0.008124717819307816,0.005267051947155728
0.32830822389964687,0.31126168329806314,0.028739182360748638,0.025260300935547954,0.03281109443214829,0.00678247458410899,0.008637002042984598,0.005815797481794727
1.0,2.3068946478521967e-307,1.402411759249935e-307,1.7756884548973891e-307,7.85433072727054e-308,4.718255017237354e-308,2.750644039765786e-308,3.543527651103771e-308
1.0,2.6698277844035693e-307,1.6031493864074612e-307,1.6036325767694125e-307,1.016758267352673e-307,5.665826958952135e-308,3.4679446391692033e-308,3.3022133291146605e-308
0.6364322658825436,0.13933040229404717,0.029365426651516206,0.02950221204178161,0.03148327644268542,0.009233176805937007,0.010249046971227043,0.006813258363656555
0.11502804281763575,0.040887077742949626,0.006674944086885964,0.007188307089800087,0.00802354691895409,0.0022645920244286325,0.002267966366742173,0.0016795782687669067
0.3263184551447387,0.03542421506362102,0.021234048426378865,0.020984992113149532,0.013705768079840051,0.007587223107820393,0.004669183534953418,0.004330399998460374
0.5659739784053317,0.05271193795337973,0.03311763791967056,0.04366166153651671,0.01781079449317273,0.010869903596762003,0.006285886779283344,0.008601403496498938
1.0,2.7301983221469003e-307,1.6066689647946056e-307,1.3729178546238327e-307,1.3164925637915217e-307,6.923534774903136e-308,3.875798526222029e-308,2.9205370024598104e-308
1.0,2.7447222443845794e-307,1.600413642524384e-307,1.371267961980404e-307,1.3217309524467088e-307,6.885442385055191e-308,3.904244451826924e-308,2.920896693262246e-308
1.0,2.7822659203085056e-307,1.5744969874623435e-307,1.3695582979824194e-307,1.21686425378561e-307,6.324324650070504e-308,3.7399116061664983e-308,2.918248017122366e-308
0.6479781140259399,0.09839385936240416,0.041154644046179314,0.03408955428774805,0.0434310260245952,0.01600886327363775,0.011319941735121554,0.00741710939907137
1.0,2.739637754365244e-307,1.6023465830166232e-307,1.3706015612196002e-307,1.320572280539837e-307,6.8972318049981955e-308,3.896676427312534e-308,2.9186004390919966e-308
0.18952474650350234,0.04065408540003973,0.019101865443456115,0.013433251059540127,0.012804198688208143,0.004422278112665064,0.004386106214429462,0.0028998860025851595
0.4900358188996871,0.0658218408407904,0.04277745775023893,0.05600124480378437,0.02255164809191133,0.014227092650558461,0.008046925604309384,0.011078754378909162
0.41375382287262485,0.04790881593025411,0.029898979615170358,0.02430208159706404,0.028815784587170868,0.014410504847431444,0.0076054439497531216,0.005188393687680646
0.5030622485174536,0.08721251631594168,0.037084722135821147,0.02907885106130461,0.0341108440011424,0.011706066880480539,0.011148582300044809,0.00638486534551501
