doc_id,x_tsne,y_tsne,Topic
892,27.203268,55.961166,-1
893,-37.250114,-24.584414,0
894,6.3556194,54.879417,1
895,0.25234908,33.877823,1
896,17.982523,29.94672,0
897,-15.934214,71.68291,0
898,12.5466175,21.87105,-1
899,10.495443,26.821505,0
900,10.834168,30.226416,0
901,9.054915,-54.007004,0
902,31.168062,-39.00042,0
903,-18.707426,-47.225334,0
904,5.6948457,-59.44206,-1
905,-20.278946,-39.695305,0
906,0.81841487,-1.194869,0
907,48.549095,5.500325,0
908,-42.087456,39.55651,0
909,-7.6364126,57.534206,1
910,18.024027,-79.510155,3
911,51.582718,11.08537,0
912,52.9762,12.378285,0
913,51.168842,8.93342,0
914,42.849205,1.0484763,0
915,11.417176,-83.11869,3
916,16.939232,-89.05395,3
917,8.011218,-90.07523,3
918,12.091151,-85.953285,3
919,0.95219904,-92.2095,3
920,6.594358,-91.291405,3
921,-14.523053,-81.77751,0
922,63.531555,-22.248951,2
923,10.55299,-75.0149,3
924,7.3658376,-88.09392,3
925,5.6535006,-85.91395,3
926,11.265311,-80.28859,3
927,1.3079175,-98.81595,3
928,2.5450637,-95.96347,3
929,0.8496997,-96.48319,3
930,8.0826025,-78.76536,0
931,9.466332,-82.83582,3
932,0.27478325,-97.33653,3
933,22.427574,-74.67827,3
934,22.055119,-84.24533,3
935,1.3878287,-93.79839,3
936,-9.693467,-74.5883,0
937,3.1438525,-94.39395,3
938,3.138652,-97.54457,3
939,14.929959,-57.572247,0
940,-48.655056,-11.323435,-1
941,-24.480457,44.79395,1
942,60.080082,-11.532795,2
943,-28.692474,45.652946,1
944,-24.76643,56.342373,1
945,2.7077332,55.95184,1
946,58.042114,-30.651169,5
947,-34.54586,42.784466,4
948,64.87835,3.963035,-1
949,-9.832651,52.18188,1
950,-15.854449,41.640293,1
951,64.899055,-11.015268,2
952,-59.60592,33.913082,-1
953,-56.080883,35.041637,-1
954,-15.21544,-53.481426,-1
955,-3.686435,-9.744525,-1
956,-34.513523,34.980453,-1
957,-11.135206,-51.75807,-1
958,70.86575,-27.716858,5
959,-45.23346,11.392742,0
960,63.531555,-22.248951,2
961,66.48346,-32.944023,5
962,-30.246956,46.117565,1
963,-30.986319,43.964233,1
964,-3.2584221,-25.043238,-1
965,19.270836,-8.638757,0
966,-22.662111,83.952965,1
967,-52.50359,3.1961746,-1
968,-28.276121,13.437462,1
969,62.210712,-21.892458,2
970,-14.220591,79.14165,1
971,67.68708,-17.192385,2
972,57.989407,-15.865593,2
973,14.563896,92.72191,2
974,16.318243,85.89873,2
975,41.87003,10.582836,0
976,29.92627,8.776079,0
977,-0.9665439,94.66537,2
978,-22.871202,86.40467,1
979,-17.830572,85.122444,1
980,-23.618116,93.238495,1
981,-6.9478865,-36.396038,0
982,-31.882185,12.38113,-1
983,8.738469,90.558014,2
984,6.2353053,97.4911,2
985,-15.359372,-42.22249,0
986,23.62388,78.62667,-1
987,-2.8433185,94.39534,2
988,-35.586147,55.35101,1
989,-52.570866,4.0741434,-1
990,-5.6157207,65.42321,1
991,-33.53338,6.5654716,0
992,27.490412,25.950106,0
993,-33.42349,-38.3221,0
994,-20.260803,9.335684,0
995,-10.717937,-48.61704,-1
996,-31.763132,-41.214806,-1
997,-33.244312,-39.20674,0
998,-24.446442,70.188736,1
999,-67.65867,3.3191764,0
1000,-68.14563,2.6421633,0
1001,31.33866,-28.356333,0
1002,-59.399765,11.145626,-1
1003,-69.394516,3.2950714,0
1004,29.706776,-32.107643,0
1005,-68.5394,2.686125,0
1006,28.587961,46.899208,0
1007,-22.445105,14.882722,-1
1008,-68.804054,4.7701635,0
1009,-17.600412,11.069179,-1
1010,-14.523053,-81.77751,0
1011,36.685318,-44.041943,-1
1012,-22.204996,-0.38768795,-1
1013,31.33866,-28.356333,0
1014,-59.399765,11.145626,-1
1015,22.360031,-89.038765,3
1016,-30.474941,8.332539,-1
1017,26.709248,-90.02201,3
1018,2.708845,91.28928,2
1019,8.364076,-64.21983,3
1020,27.41999,-88.77219,3
1021,-19.718147,-36.103977,0
1022,-17.987417,-35.312054,-1
1023,5.160316,-74.957664,3
1024,-48.655056,-11.323435,-1
1025,10.139078,30.70444,0
1026,3.9048264,-85.18204,3
1027,47.993866,-20.389864,0
1028,-54.1803,49.514473,4
1029,11.608854,-9.574243,0
1030,-6.146267,64.97189,1
1031,6.981163,-5.8121595,0
1032,31.921339,-79.37317,0
1033,-45.746613,53.595203,4
1034,-36.161083,-1.3996134,4
1035,-55.731888,-5.099431,3
1036,-9.047649,-5.637924,0
1037,-6.247249,-4.4496613,0
1038,14.632083,0.65498286,0
1039,-2.8935108,-1.4023206,0
1040,-28.216536,49.16633,1
1041,-34.07864,55.589745,1
1042,33.089203,48.995483,0
1043,20.392336,41.85377,0
1044,27.678867,46.372425,0
1045,-32.431812,6.2420535,0
1046,42.602444,-32.135998,0
1047,50.14836,-19.92759,0
1048,23.126318,-21.302011,0
1049,-23.618116,93.238495,1
1050,20.45652,76.210884,-1
1051,33.691776,-15.639489,0
1052,-16.164295,56.594475,1
1053,4.294624,-1.138313,0
1054,18.590813,75.838005,-1
1055,44.572372,15.7893505,-1
1056,-7.5017133,85.37432,2
1057,-11.920003,55.14674,-1
1058,-31.907997,56.527065,1
1059,-21.900215,53.0574,1
1060,-14.847099,22.529089,0
1061,-20.546051,74.25782,1
1062,-47.32073,-3.310266,-1
1063,-7.427114,89.209724,2
1064,21.377398,75.41675,-1
1065,-16.9939,82.94575,1
1066,-3.6458383,96.24192,2
1067,3.3509927,-20.758284,-1
1068,36.300884,10.604429,0
1069,-23.625124,6.633894,0
1070,37.537155,4.8934016,0
1071,18.613947,13.975232,0
1072,-22.237658,39.321358,0
1073,44.206966,35.007034,6
1074,5.330358,4.8231025,0
1075,19.270836,-8.638757,0
1076,-24.478434,44.795586,1
1077,23.633377,56.52929,-1
1078,-10.513883,52.31898,1
1079,-15.227855,41.349117,1
1080,64.899055,-11.015268,2
1081,-34.513523,34.980453,-1
1082,-11.135206,-51.75807,-1
1083,-24.086567,49.494373,-1
1084,-4.897237,-11.106882,-1
1085,-2.315514,-6.8973255,-1
1086,19.932888,-13.391613,0
1087,-12.674078,-48.234024,-1
1088,13.427281,-53.9762,0
1089,1.898762,-5.4516335,-1
1090,-35.34754,71.39014,-1
1091,2.5256805,49.66904,1
1092,-20.384779,20.871468,-1
1093,0.23788019,63.549248,1
1094,-5.3529477,53.922916,1
1095,27.203268,55.961166,-1
1096,-35.36451,65.988464,1
1097,-37.250114,-24.584414,0
1098,-35.404243,29.667246,-1
1099,30.17879,-43.378338,0
1100,36.63281,-30.366978,0
1101,36.781754,-30.01703,-1
1102,-14.057144,-36.292152,-1
1103,25.867975,-54.921062,0
1104,25.636444,-29.028217,0
1105,-49.334137,-18.964294,1
1106,63.96108,-18.251198,2
1107,-9.769172,-25.52507,0
1108,1.0551023,-47.88661,0
1109,64.976616,-37.869244,5
1110,2.5450637,-95.96347,3
1111,68.07312,-37.972042,5
1112,-32.857162,-2.1388245,4
1113,8.0826025,-78.76536,0
1114,9.466332,-82.83582,3
1115,53.83062,-7.176867,2
1116,22.427574,-74.67827,3
1117,3.9048264,-85.18204,3
1118,1.3463514,-6.4839206,-1
1119,8.194522,58.77645,1
1120,22.055119,-84.24533,3
1121,-9.69387,-74.5882,0
1122,14.931363,-57.57224,0
1123,5.6562023,-53.932,0
1124,17.81504,-76.23697,3
1125,57.680294,-25.70911,0
1126,-43.061234,28.210762,-1
1127,14.75449,-85.00741,3
1128,30.849188,-56.26651,0
1129,2.4416523,-99.76263,3
1130,21.943449,-51.55157,0
1131,26.770735,-44.330128,0
1132,13.808653,-89.04943,3
1133,-26.845495,3.003706,0
1134,69.96025,-39.347378,5
1135,40.54317,-58.472084,-1
1136,-4.913815,14.263137,-1
1137,-35.404243,29.667246,-1
1138,28.332735,-86.9671,3
1139,35.720013,-53.77372,0
1140,15.781876,-60.67779,0
1141,19.186235,-18.061443,0
1142,17.105648,-61.258457,0
1143,67.68708,-17.192385,2
1144,10.641439,8.035464,-1
1145,-31.706245,17.259552,-1
1146,36.058598,-15.252803,0
1147,24.697393,-80.5723,3
1148,-40.127197,58.891846,1
1149,25.417418,-49.790577,0
1150,-44.982483,48.308918,4
1151,19.716455,-50.51542,0
1152,-0.8194667,55.966793,1
1153,22.254747,-54.874775,0
1154,26.252392,-51.135117,0
1155,57.989407,-15.865593,2
1156,25.313608,-58.54796,-1
1157,21.540531,-98.54932,7
1158,7.2146435,66.91022,1
1159,18.16675,-85.52679,3
1160,20.271883,-88.26547,3
1161,43.098045,-25.557192,0
1162,14.568556,60.337944,0
1163,-14.293779,61.642708,1
1164,-10.640691,67.18067,1
1165,-11.018882,62.709217,1
1166,0.24352108,-54.082977,0
1167,20.119059,-45.79201,0
1168,15.339248,-80.061134,3
1169,16.768911,-52.794937,0
1170,-1.2224271,52.08947,1
1171,8.093077,-92.12803,3
1172,18.798721,-57.0172,0
1173,26.718544,-15.189363,0
1174,-6.5110507,72.8158,1
1175,9.565253,-91.15353,3
1176,16.077251,87.17729,2
1177,62.40057,-34.061756,5
1178,-39.77665,25.108383,-1
1179,14.402041,-14.70729,-1
1180,31.262543,-79.28497,0
1181,3.1485004,-80.43886,0
1182,35.236435,-46.048534,0
1183,11.573218,-16.93249,-1
1184,-29.904957,-3.9735522,4
1185,15.564955,-27.884947,0
1186,-14.731526,-75.89289,0
1187,45.860043,-13.651584,0
1188,29.247372,9.713938,0
1189,-52.460316,22.89786,0
1190,-54.22436,23.714125,0
1191,43.63932,-50.85953,5
1192,-43.477097,17.29861,0
1193,-0.9665439,94.66537,2
1194,26.999298,-52.280655,0
1195,-4.498355,-50.53779,0
1196,18.320889,-70.01624,-1
1197,10.672153,-66.63686,3
1198,10.202045,88.31495,2
1199,61.78904,-13.973426,2
1200,58.52768,-17.854965,2
1201,-33.618843,-0.2201024,4
1202,56.648335,-11.171857,2
1203,4.467769,93.421745,2
1204,9.375361,91.56486,2
1205,0.14537905,91.871895,2
1206,6.3897567,88.97428,2
1207,-50.51175,6.47821,-1
1208,-51.860073,2.7533572,-1
1209,10.766017,95.1703,2
1210,2.7180197,94.80964,2
1211,7.541465,87.51338,2
1212,-4.5576477,92.602486,2
1213,-11.888022,82.90826,-1
1214,-26.825335,20.134619,0
1215,8.588806,95.599434,2
1216,9.162274,86.41253,2
1217,-22.07906,86.72724,1
1218,-2.0929406,89.81969,-1
1219,10.361599,96.752106,2
1220,6.8599763,-38.82211,0
1221,56.368313,-12.646651,2
1222,8.032341,94.01627,2
1223,6.977789,94.6449,2
1224,54.24316,-15.268775,2
1225,10.3385725,90.8737,2
1226,14.096794,86.444244,2
1227,65.23866,-36.360172,5
1228,68.07312,-37.972042,5
1229,-32.857162,-2.1388245,4
1230,66.79532,-39.376038,5
1231,-38.66984,-5.1026435,4
1232,-27.726995,-12.620044,0
1233,-35.34754,71.39014,-1
1234,57.680294,-25.70911,-1
1235,70.339195,-35.92596,5
1236,-35.36451,65.988464,1
1237,21.943449,-51.55157,0
1238,-37.250114,-24.584414,0
1239,-27.52429,2.8433077,0
1240,47.993866,-20.389864,0
1241,-4.913815,14.263137,-1
1242,70.43946,-38.67398,5
1243,68.78089,-33.98302,5
1244,-4.0720005,13.055447,-1
1245,58.11573,-37.218246,0
1246,67.68708,-17.192385,2
1247,-30.512627,-7.235701,0
1248,65.0063,-34.591118,5
1249,36.058598,-15.252803,0
1250,25.417418,-49.790577,0
1251,-29.46637,-10.760679,0
1252,-35.744648,-10.182607,4
1253,55.808178,-42.410164,0
1254,19.716455,-50.51542,0
1255,0.4428544,56.538933,1
1256,-0.38341984,55.342064,1
1257,6.4693084,54.158802,1
1258,22.254747,-54.874775,0
1259,43.434494,-43.358395,0
1260,57.888706,-14.727242,2
1261,44.820114,-39.842243,2
1262,-31.338043,0.5970896,4
1263,43.582172,-43.27178,0
1264,19.682865,-30.5733,0
1265,67.355865,-36.14657,5
1266,11.608854,-9.574243,0
1267,43.098045,-25.557192,0
1268,0.24352108,-54.082977,0
1269,-7.7106233,-47.97799,0
1270,20.787981,-45.722614,0
1271,-0.34030202,-27.8224,-1
1272,6.981163,-5.8121595,0
1273,15.836369,-80.42771,3
1274,16.768911,-52.794937,0
1275,18.514786,-57.656273,0
1276,71.35773,-33.356037,5
1277,26.718544,-15.189363,0
1278,0.8678476,-30.960041,-1
1279,17.569708,86.07787,2
1280,62.61535,-33.365967,5
1281,51.1541,-34.977764,0
1282,64.33182,-29.98188,5
1283,35.236435,-46.048534,0
1284,-29.9084,-3.981364,4
1285,51.82545,-30.001986,0
1286,-38.00551,-9.940815,4
1287,46.525475,-13.824463,0
1288,13.457421,-4.368589,0
1289,62.05257,-26.822996,5
1290,26.62557,-52.408287,0
1291,36.306217,-22.736023,-1
1292,-4.498355,-50.53779,0
1293,36.572083,-24.80184,-1
1294,65.3875,-41.543736,5
1295,-11.778447,-67.87917,0
1296,19.474552,50.502666,6
1297,-8.982899,87.32552,2
1298,-28.350855,58.93683,1
1299,-21.00183,6.178567,0
1300,9.25815,24.007269,0
1301,15.245041,5.205925,0
1302,-14.924939,69.25745,0
1303,-5.1094646,18.6218,0
1304,-8.968825,26.844086,-1
1305,23.3877,36.61654,0
1306,14.7661,36.193718,0
1307,10.3567295,23.68562,0
1308,6.199566,90.816185,2
1309,16.14881,39.83125,0
1310,13.600511,36.53091,0
1311,12.617561,38.90692,0
1312,-8.331592,86.08844,2
1313,22.314592,27.576986,0
1314,22.481874,35.161957,0
1315,-23.50897,67.410805,1
1316,-8.894901,84.42371,2
1317,-24.166561,68.652,1
1318,30.822987,37.895954,-1
1319,-7.105877,86.54653,2
1320,34.277477,39.98314,-1
1321,16.439636,36.693707,0
1322,16.766224,51.87205,6
1323,9.512405,80.82739,2
1324,-15.941003,56.340816,1
1325,-2.7472816,84.29366,2
1326,9.04679,-18.711313,-1
1327,30.939665,35.976532,-1
1328,16.212795,37.585907,0
1329,18.530058,35.03413,0
1330,6.959697,91.147835,2
1331,21.602226,23.153723,0
1332,-5.060896,87.25919,2
1333,-4.670406,83.622635,2
1334,22.82263,27.790554,0
1335,27.540688,39.52602,0
1336,-3.7460213,86.08865,2
1337,27.494411,39.800716,0
1338,-22.055725,67.787,1
1339,-3.9483328,84.94721,2
1340,-11.1909,22.537096,1
1341,-5.371144,85.466064,2
1342,15.334273,50.41962,6
1343,-7.078525,91.51418,2
1344,-20.928787,85.934044,1
1345,17.200659,48.548443,6
1346,19.48182,39.397926,0
1347,40.00584,43.23237,0
1348,18.747992,31.442558,0
1349,8.187615,89.45824,2
1350,19.322454,37.03784,0
1351,-4.8366656,60.754066,-1
1352,5.2053704,17.525866,0
1353,-3.8239472,18.87978,-1
1354,15.678971,5.90196,-1
1355,22.275633,38.733257,0
1356,22.176575,38.001183,0
1357,-4.677779,88.772644,2
1358,26.41795,28.256224,0
1359,40.293377,43.221107,0
1360,-12.303994,6.0969424,0
1361,-3.352804,87.54027,2
1362,1.7592782,38.403927,4
1363,-11.7011385,23.61535,1
1364,-17.12017,44.07054,1
1365,-6.0645604,89.37879,2
1366,39.59519,32.661636,-1
1367,15.878317,47.281822,6
1368,-4.9462934,90.59907,2
1369,24.896149,36.919292,0
1370,44.206966,35.007034,6
1371,-12.665648,17.205902,-1
1372,14.790239,49.448235,6
1373,-11.211899,11.883786,0
1374,-22.96562,37.866966,0
1375,17.885845,38.933228,0
1376,-2.7894337,23.671238,0
1377,-10.236965,11.512069,0
1378,14.133642,20.764366,-1
1379,-7.567448,21.499659,0
1380,-49.388435,30.707697,-1
1381,-9.521933,15.168255,0
1382,21.40811,22.025835,0
1383,-8.373091,10.813527,0
1384,29.257355,35.439213,0
1385,24.504671,31.468903,0
1386,2.4437983,38.614906,-1
1387,-5.2761493,81.989876,2
1388,16.366243,48.61734,6
1389,-26.71871,-0.27245522,0
1390,-12.427277,-2.2958066,0
1391,31.163553,48.040794,0
1392,18.470585,52.28948,6
1393,30.793165,47.867283,0
1394,17.222538,42.820374,0
1395,-34.255642,6.162704,0
1396,18.134186,50.692574,6
1397,-58.697273,23.206867,0
1398,13.697268,47.83914,6
1399,13.153376,49.529877,6
1400,19.20539,2.2981641,0
1401,18.938501,36.18052,0
1402,-14.966816,11.681553,0
1403,-16.865582,6.8261313,0
1404,19.191847,2.275078,0
1405,16.901724,49.645912,6
1406,26.046976,34.0198,0
1407,-20.63336,41.411957,0
1408,20.494148,49.361374,6
1409,49.101665,25.361172,0
1410,-2.7107437,-65.296074,0
1411,-30.588068,63.494473,1
1412,9.460905,93.97759,2
1413,38.69713,-67.427765,3
1414,-43.061832,64.92627,1
1415,-10.6875105,85.14988,-1
1416,26.065416,4.4403253,0
1417,-0.20059626,-92.86243,3
1418,17.81504,-76.23697,3
1419,14.75449,-85.00741,3
1420,2.4416523,-99.76263,3
1421,4.812825,-90.33153,3
1422,13.808673,-89.04962,3
1423,40.54306,-58.47215,-1
1424,28.209898,-87.11331,3
1425,16.773708,-61.642616,0
1426,24.696585,-80.572876,3
1427,-12.45584,-93.02383,3
1428,25.312923,-58.551365,-1
1429,21.849268,-98.552895,7
1430,1.0812398,-55.517483,-1
1431,18.16675,-85.52679,3
1432,20.271883,-88.26547,3
1433,15.857383,-79.73886,3
1434,8.093077,-92.12803,3
1435,5.5202236,-89.38975,3
1436,9.565253,-91.15353,3
1437,31.701359,-78.743675,0
1438,3.1485004,-80.43886,0
1439,-14.543404,-75.252426,0
1440,30.413382,9.831303,0
1441,22.659391,-67.63164,0
1442,18.320889,-70.01624,-1
1443,-10.2039385,-69.68549,0
1444,18.60573,-98.7896,7
1445,11.202477,-87.658875,3
1446,20.231285,-100.52197,7
1447,-4.0049267,-85.10083,7
1448,23.686636,-97.757774,7
1449,21.710932,-99.953094,7
1450,26.786097,-88.90135,3
1451,11.848579,-92.9406,3
1452,20.936949,-100.81029,7
1453,23.31017,-99.508545,7
1454,13.74345,-78.9137,3
1455,11.006253,-92.89215,3
1456,-14.668006,-91.642654,3
1457,22.82629,-101.86841,7
1458,24.119576,-100.21983,7
1459,22.603355,-100.54171,7
1460,-12.895418,-94.720604,3
1461,-15.887429,-73.72377,0
1462,-17.511429,-94.42537,3
1463,-14.814666,-94.52997,3
1464,-14.051794,-93.900085,3
1465,14.740364,-76.111275,3
1466,-1.6543807,-93.97058,3
1467,-14.574133,-93.38863,3
1468,-15.984268,-94.81351,3
1469,-15.417399,-93.820305,3
1470,-14.852013,-95.883514,3
1471,-12.527099,-96.24203,3
1472,8.931448,-88.90479,3
1473,-45.07314,32.788925,-1
1474,-16.016827,-92.66045,3
1475,25.610199,-88.36993,3
1476,11.634465,-70.794106,3
1477,-1.611932,-91.635506,3
1478,-1.0273857,-21.394445,-1
1479,7.6662297,67.88673,1
1480,10.18391,-94.18692,3
1481,2.618758,-84.34105,3
1482,22.48775,-95.39603,7
1483,29.677216,-77.47628,0
1484,-0.63280207,-60.678146,3
1485,-11.509168,-95.49002,3
1486,3.147242,-87.687126,3
1487,12.203037,-68.90391,-1
1488,20.776554,-74.94888,3
1489,23.290915,-96.235374,7
1490,2.1165252,-66.67638,0
1491,20.447796,-95.93558,7
1492,-11.7907715,-53.785645,-1
1493,-24.088696,49.496635,-1
1494,-4.8979774,-11.10702,-1
1495,-2.315514,-6.8973255,-1
1496,63.96108,-18.251198,2
1497,-9.769172,-25.52507,0
1498,56.090946,-34.694244,0
1499,-36.833065,-6.514281,4
1500,-38.67378,-5.1118603,4
1501,-27.726665,-12.620212,0
1502,54.26376,-7.678062,2
1503,19.932888,-13.391613,0
1504,13.427281,-53.9762,0
1505,2.1391306,-6.2558665,-1
1506,8.195121,58.775078,1
1507,-35.572536,21.817032,0
1508,-35.34754,71.39014,-1
1509,-20.384779,20.871468,0
1510,-0.20059626,-92.86243,3
1511,5.6556983,-53.932106,0
1512,-5.3528256,53.92273,1
1513,0.23546666,63.540146,1
1514,-25.525894,58.947548,1
1515,-43.06177,28.210627,-1
1516,15.230743,-84.521126,3
1517,-13.232687,79.367516,1
1518,27.098455,56.64855,-1
1519,30.851034,-56.266815,0
1520,70.339195,-35.92596,5
1521,-35.36451,65.988464,1
1522,-24.462416,10.690969,0
1523,34.35661,2.0534987,0
1524,-26.426262,44.129673,1
1525,-47.871662,51.77245,4
1526,-27.36325,3.509559,0
1527,-4.913815,14.263137,-1
1528,69.96025,-39.347378,5
1529,68.78089,-33.98302,5
1530,-35.404243,29.667246,-1
1531,-4.820504,12.803051,-1
1532,35.720535,-54.468277,0
1533,15.781876,-60.67779,0
1534,-30.512627,-7.235701,0
1535,58.11573,-37.218246,0
1536,67.68708,-17.192385,2
1537,46.22211,-2.8757403,0
1538,65.0063,-34.591118,5
1539,10.641805,8.035718,-1
1540,-31.7059,17.259443,-1
1541,36.195942,-14.314168,0
1542,-40.127197,58.891846,1
1543,-44.982483,48.308918,4
1544,55.808178,-42.410164,0
1545,-31.533852,70.4523,-1
1546,-1.0138707,60.840885,1
1547,-29.46637,-10.760679,0
1548,-35.745632,-10.18209,4
1549,19.716455,-50.51542,0
1550,-1.0003208,55.32871,1
1551,6.3556194,54.879417,1
1552,-42.752655,50.75354,4
1553,22.254747,-54.874775,0
1554,-12.059458,39.12845,1
1555,-42.6112,39.112576,0
1556,-48.112583,49.13197,4
1557,40.934265,-5.1727514,0
1558,-50.41599,46.324753,4
1559,0.124977835,58.74797,1
1560,-28.80529,34.93536,-1
1561,56.957176,-14.89928,2
1562,-54.1803,49.514473,4
1563,-49.437073,47.810562,4
1564,-29.55123,32.255203,-1
1565,-31.338043,0.5970896,4
1566,7.5971766,66.87957,1
1567,-14.270962,-24.708994,0
1568,18.16675,-85.52679,3
1569,67.355865,-36.14657,5
1570,4.657646,83.21962,-1
1571,-47.057087,50.008934,4
1572,-52.70643,48.670708,4
1573,-30.387783,47.32729,1
1574,-47.303223,43.066822,4
1575,-47.26476,44.37665,4
1576,14.563896,92.72191,2
1577,-47.154785,44.957623,4
1578,-41.022835,45.44289,4
1579,14.568884,60.33762,0
1580,-6.256704,65.65109,1
1581,-14.293561,61.642586,1
1582,-10.640084,67.18078,1
1583,-11.018882,62.709217,1
1584,-7.710677,-47.97806,0
1585,2.5623777,56.944874,1
1586,20.498802,-46.305042,0
1587,-1.9056557,58.497555,1
1588,7.105948,-4.8553834,0
1589,-36.644985,74.97751,-1
1590,-25.507944,48.395836,-1
1591,-28.602945,46.649384,1
1592,-6.566657,60.284798,-1
1593,-46.706093,50.977303,4
1594,-1.2224345,52.089428,1
1595,19.22117,-57.598816,0
1596,71.35773,-33.356037,5
1597,-39.586422,35.658348,0
1598,6.570009,43.143658,1
1599,25.812216,-15.54954,0
1600,-6.5110793,72.81556,1
1601,17.138079,87.10209,2
1602,61.905136,-33.55498,5
1603,51.1541,-34.977764,0
1604,-39.77702,25.108505,-1
1605,64.33182,-29.98188,5
1606,14.402041,-14.70729,-1
1607,-0.56827533,44.385715,1
1608,9.969531,64.0431,1
1609,11.573218,-16.93249,-1
1610,-38.00551,-9.940815,4
1611,51.82545,-30.001986,0
1612,15.565093,-27.884865,0
1613,-15.184974,-75.39933,0
1614,46.349968,-13.166374,0
1615,30.413382,9.831303,0
1616,13.457421,-4.368589,0
1617,62.05257,-26.822996,5
1618,-24.618214,46.862488,1
1619,-23.766685,63.842075,1
1620,-52.460316,22.89786,0
1621,-54.22436,23.714125,0
1622,43.63932,-50.85953,5
1623,-43.47705,17.297907,0
1624,-29.940857,44.081215,1
1625,-1.1166632,93.699844,2
1626,2.4820995,51.013126,1
1627,-32.55431,48.8747,1
1628,22.659391,-67.63164,0
1629,-3.7239807,34.70969,-1
1630,-3.8224661,35.69454,-1
1631,-6.8692985,34.356422,-1
1632,-4.498355,-50.53779,0
1633,36.572083,-24.80184,-1
1634,65.3875,-41.543736,5
1635,10.672153,-66.63686,3
1636,10.202045,88.31495,2
1637,65.02806,-14.526971,2
1638,4.8383603,62.402416,1
1639,3.516943,-28.763784,0
1640,0.5768425,68.81957,1
1641,-7.7795043,60.541046,1
1642,-32.185112,50.50025,1
1643,12.008953,-79.08197,3
1644,-23.885105,66.44461,1
1645,-17.261126,-76.868515,0
1646,59.6695,-15.027458,2
1647,-14.514437,25.080322,1
1648,-6.604426,55.972588,1
1649,0.6577953,68.93171,-1
1650,-47.275772,19.87873,0
1651,-47.235424,19.861153,0
1652,13.3340435,-28.083532,0
1653,-14.489445,-45.543503,0
1654,-14.305293,64.652565,-1
1655,32.791637,61.95529,-1
1656,-14.357423,-22.556728,-1
1657,-45.522476,18.806076,0
1658,-11.2529335,58.04913,-1
1659,-40.91429,47.776344,4
1660,-24.276382,54.123272,1
1661,-13.164852,-73.5114,0
1662,3.429867,-25.676582,0
1663,-24.783089,74.64622,1
1664,-14.755557,53.34973,1
1665,54.8664,-38.826332,0
1666,66.37625,-23.30899,0
1667,-35.360966,47.40115,1
1668,-36.163555,47.696148,-1
1669,-35.44529,-4.300527,4
1670,12.524121,-20.721626,-1
1671,-26.301264,61.043987,1
1672,-26.703571,64.65162,1
1673,9.435197,78.96363,-1
1674,-37.422405,59.525997,1
1675,7.917525,41.632607,1
1676,-11.921525,-45.140316,0
1677,23.443989,-28.410854,0
1678,8.203668,54.85334,1
1679,-30.649248,53.89564,1
1680,-35.15275,37.793438,-1
1681,-31.190496,52.582428,1
1682,-39.17236,51.493153,-1
1683,6.653976,68.25709,1
1684,11.373419,-48.133133,0
1685,-24.77296,60.191425,1
1686,-16.955069,-76.607086,0
1687,63.357616,-30.02012,5
1688,-10.563901,-71.938446,0
1689,4.8782606,63.689117,1
1690,5.5493603,62.927456,1
1691,4.6866455,61.139816,1
1692,-29.111004,50.492027,1
1693,-4.062549,-67.97999,0
1694,-21.669487,-47.29176,0
1695,-3.4070303,53.060303,1
1696,0.11455176,-11.400186,0
1697,3.9817758,63.538593,1
1698,-14.019215,18.97485,-1
1699,-41.6789,27.99538,-1
1700,-40.132957,27.599583,-1
1701,-30.83799,-51.864426,0
1702,13.911119,-81.20885,3
1703,-10.972976,-69.296104,0
1704,60.653545,-42.377804,-1
1705,7.477017,-49.096603,0
1706,6.473105,-47.772854,0
1707,18.499922,-81.73857,3
1708,4.5137086,-35.788845,0
1709,32.180332,61.613644,-1
1710,-28.105536,62.33113,1
1711,-5.5234146,46.069206,1
1712,-43.70103,51.005013,4
1713,28.241549,22.50317,0
1714,52.622696,-24.958405,-1
1715,9.465762,78.621994,-1
1716,32.00711,62.212654,-1
1717,-1.2897215,-2.959131,0
1718,-30.691692,50.842686,1
1719,16.17444,-20.81403,0
1720,53.307217,-24.887356,-1
1721,38.97191,-40.543633,0
1722,-35.001244,-4.81154,4
1723,-32.821198,-3.7232645,4
1724,-45.538567,33.699436,-1
1725,-32.23806,63.02036,1
1726,9.241577,9.941968,0
1727,-30.941801,-51.87644,-1
1728,-56.195225,22.363823,0
1729,-28.995497,55.76513,1
1730,1.175182,54.880043,1
1731,-18.47779,-38.97118,0
1732,39.353092,-40.27769,0
1733,-8.652547,55.726974,1
1734,-38.64006,55.103157,1
1735,-35.131523,52.690903,0
1736,-31.922508,61.01665,1
1737,23.684158,-25.949724,0
1738,-43.804474,12.225578,0
1739,-20.796246,65.42881,1
1740,-43.00947,64.67432,1
1741,-56.664974,24.556807,0
1742,11.184739,-46.09387,0
1743,-43.905937,63.74996,1
1744,-41.224274,65.4378,1
1745,-33.728523,23.071556,-1
1746,-14.543608,-10.033975,0
1747,-43.45421,11.194643,0
1748,38.945663,-41.61648,0
1749,-13.823214,24.13234,1
1750,14.272033,-45.207226,0
1751,37.757214,-42.60422,0
1752,-11.072327,-5.169533,0
1753,5.352549,-59.71616,-1
1754,-32.81355,45.856194,1
1755,-43.529613,47.61058,4
